4.63983,4.70305,4.78857,4.63162,FST
5.26303,5.25452,5.44034,5.3903,STX2
4.88901,4.99608,4.79723,4.5686,ERCC6
6.30522,6.38927,5.96528,6.35991,LIG3
4.48235,4.1953,4.18085,4.38679,UCP3
6.23255,5.81464,6.13066,5.73799,VAMP4
6.67103,6.49086,6.32427,6.12994,SH2D2A
5.62114,5.4332,5.30976,5.60432,GABRB2
7.40101,7.4449,6.85415,7.26408,HMX1
4.5908,4.94132,4.40413,4.37704,CCL16
6.57871,6.43678,5.82857,6.32131,SLC1A7
6.42085,6.16034,6.20386,6.34001,DEFB4B///DEFB4A
7.32892,7.21155,7.81941,6.92282,GALNT10
8.09377,8.51238,9.35258,8.83313,MACF1
4.55549,4.38694,4.69649,4.64723,CAMKK2
6.28805,6.71676,6.53079,5.97378,NTSR1
3.42636,3.57361,3.38997,3.53661,HBP1
3.61469,3.66495,3.51819,3.564,SLC30A4
3.50886,3.49214,3.41196,3.19616,RS1
5.35047,5.4563,5.30259,5.406,TEX28
9.59184,9.65083,9.49195,10.982,USP34
6.60426,6.71266,6.32353,6.73787,KCNS1
5.55059,5.10456,5.16954,5.40904,ATP12A
4.88487,4.67361,4.5629,4.81164,HTR1D
4.44328,4.7329,4.42454,4.38743,BRS3
5.26669,5.37895,5.9531,5.35188,IBSP
3.52036,3.55602,3.5115,3.54964,
6.15825,6.15543,5.57058,5.87965,ENTPD2
3.94197,3.98251,4.66057,7.20693,HOXD10
3.87229,4.02169,3.68014,3.90699,PLSCR2
7.46992,8.10166,7.86762,8.20107,IL15RA
5.36017,5.9823,5.26745,5.42377,VENTX
5.65579,5.78556,5.51556,5.66778,PPP1R2P9
4.60164,4.69063,5.03947,5.42229,TREH
4.30989,4.23546,4.08099,4.0311,EDIL3
5.65879,5.66095,6.09887,5.53609,NOX1
5.04299,4.8579,4.65554,4.50821,ALOX12B
5.36841,5.51861,5.36167,5.32937,TP63
4.44328,4.46079,4.50817,4.37297,RHBDL1
5.35315,5.30914,5.07923,4.82253,PGLYRP1
4.93617,4.51243,4.40968,4.58723,TFDP3
3.51251,3.5554,3.92949,3.66997,CYP7B1
4.05598,5.47756,6.35223,5.19273,GK
6.63521,6.92324,6.62254,6.74649,PTGES
5.90082,5.88324,5.84309,6.05548,GP1BA
6.32604,6.16684,8.17446,7.44607,SMTN
8.04772,7.9254,8.00999,7.99484,PIP5K1A
5.87727,5.1969,5.33692,6.45956,UGT2B15
4.18225,4.12877,3.94545,4.01181,HCRTR2
6.21049,4.50508,5.61756,6.05294,ZNF137P
4.47866,4.52349,4.27681,4.35961,BTN1A1
9.35473,9.82882,8.84698,9.25992,ALG3
3.59341,3.39957,3.53508,4.19163,HOXD13
4.68628,4.9022,4.61927,4.81868,HOXD13
5.01977,4.79288,4.85335,5.13929,BFSP2
4.15641,4.14127,3.93474,3.72255,NPY5R
5.26917,5.32437,5.78611,6.63182,PROX1
3.6021,3.66735,3.65892,3.4548,ZNF132
4.67638,5.06996,4.56599,4.42635,IRS4
4.25196,4.22748,4.31892,4.25827,HTR1E
8.05061,8.12028,7.93867,8.31238,RAD17
3.20929,3.15776,3.24047,3.15999,CYP7A1
4.40415,4.04705,4.21403,4.25013,CYP4A11
6.70882,6.71039,6.56515,6.49598,SLC22A14
3.81103,3.54345,3.60832,4.18959,LECT2
3.72684,3.68185,3.71549,3.66614,TLX2
6.08954,6.35077,9.02724,9.85914,CELP
5.18888,5.01984,5.46798,4.93857,SCN5A
7.83178,9.22905,6.97572,8.11469,LOC100507472///PCSK6
3.82203,3.83146,3.71977,4.05738,PLA2R1
7.2331,7.59108,7.41582,7.44117,NFATC3
4.66643,5.63477,5.75188,6.30018,ZNF559-ZNF177///ZNF177
5.46463,5.85068,5.66187,5.65309,DDO
5.08997,4.71341,5.60334,4.69298,RAC2
4.0332,4.06328,3.85724,3.96508,COLEC10
5.25277,5.0779,4.9787,5.07956,CA5A
5.77073,5.71901,5.59736,5.67954,ADAM20
4.88849,4.71914,4.65282,5.04001,ADAM20
3.93263,4.009,3.82238,3.76647,MYF5
5.49916,5.36278,5.06313,5.05449,9-Sep
4.7801,4.7325,8.44749,5.05272,TNFSF4
5.57268,5.89662,5.52955,5.75615,ACR
6.94558,6.86074,7.53816,6.88869,CDK11A///CDK11B
5.33875,5.66983,5.38859,5.41714,SLC22A2
3.45265,3.5422,3.28823,3.36627,MSMB
6.14872,5.88679,7.07581,5.30117,DEGS1
5.48363,5.02484,5.51,5.1267,BEST2
3.59091,3.42864,3.56505,3.45369,IL10
5.47307,5.6896,5.79973,5.82317,FXYD6-FXYD2///FXYD2
8.76277,8.71248,8.8688,9.34041,SRRM2
8.71651,9.07806,8.48375,9.37888,SORBS1
3.05695,3.17704,3.13846,3.29492,NOVA1
7.97355,7.7739,7.84467,7.66472,SNUPN
4.69291,4.74203,4.744,4.63384,SLC35A2
5.00874,5.07405,5.11927,4.49679,SLC35A2
3.99191,3.79827,3.48791,3.70258,SMR3B
6.90288,6.89866,6.7311,7.06771,CSF3
3.82778,3.75898,3.74683,3.72256,NR2E1
4.54754,4.41095,4.1718,3.96055,SLC22A13
4.13736,4.1198,3.94073,4.07972,CCR9
4.29682,4.35401,4.32334,4.33329,TLR6
3.22842,3.15805,3.36957,3.41663,MGAT4C
4.50104,4.67543,4.70927,4.3449,POFUT2
5.94616,5.76253,5.48765,5.60689,POFUT2
3.61076,3.62455,3.70112,3.76589,POU6F2
5.51762,5.54077,5.27323,5.29683,NKX2-8
3.75325,3.41183,3.28884,3.299,CNTN5
4.48159,4.50678,4.69242,4.2841,DNAJB5
3.56881,3.61428,3.49874,3.67028,GRIK3
6.18407,5.79628,5.52577,5.35508,P2RY1
4.32929,4.08106,3.9757,4.13351,HNF4G
8.58026,10.1201,8.22197,12.2516,LY6G6F///LY6G6D
5.75759,5.99402,5.66765,5.53542,RHPN1-AS1
6.1707,6.17899,5.78466,5.8924,GYPB
5.10449,4.83111,5.05575,5.29696,GZMM
3.13246,3.13048,2.92095,3.20047,
5.68267,5.49434,5.24036,5.14866,GLRA2
10.3268,10.8634,10.0888,9.64771,PRSS3
3.70739,4.0306,3.83317,3.93018,AHCYL1
3.26372,3.26078,3.1144,3.39802,LOC100127886
4.48792,4.01961,4.02641,4.23336,GAL
9.62715,9.53077,9.22045,8.74931,CAST
6.086,6.3024,6.03052,6.13535,SFRP5
6.29197,6.95887,6.40577,6.08903,PIR
3.76588,4.11276,3.903,4.15351,
3.3395,3.50466,3.21287,3.42607,RARS2
3.501,3.46064,3.47363,3.42863,RARS2
5.33808,5.23008,5.32781,5.08643,MLN
3.82119,4.1654,4.09781,4.65403,SNRK
5.87959,6.05237,5.70209,5.83147,FABP2
5.20551,5.13876,4.70484,5.24265,LOC100507630
3.9119,3.90603,3.81805,3.96305,PRO2958
3.74032,3.60501,3.49375,3.62475,PRO2958
3.5351,3.57309,3.63692,3.35673,
5.75255,6.10134,9.31606,6.70261,MEIS2
3.7155,3.81473,3.58429,3.56856,
6.24097,6.1715,5.82367,6.01541,TP53TG5
8.81883,8.65236,9.02927,8.6892,CAND1
6.76137,6.95848,6.59119,6.78993,EHMT2
5.93802,6.3989,5.76586,6.3229,BTN3A1
5.54269,6.19197,5.48773,5.95257,CHN2
3.17866,3.33903,3.14818,3.22748,
5.89037,5.94187,5.45457,6.05842,
3.38263,3.6076,3.41849,3.65296,RPS2P45
7.24541,7.08776,7.10434,6.97387,TUBA4B
6.67561,6.50752,6.56006,6.22763,MOGAT2
5.37946,5.53892,5.70716,6.65497,NGLY1
5.55339,5.46423,5.24874,5.38041,SSX2B///SSX2
7.18281,7.34295,7.1227,7.55888,ZNF76
4.46365,4.03753,4.24,4.28052,RAB28
3.51964,3.66123,3.55386,3.71835,MS4A2
3.9811,3.89954,3.92216,3.94102,MS4A2
6.06444,5.80869,6.44403,7.33137,LOC101929829///CYP2D6///CYP2D7
5.98939,6.03737,5.76876,5.92118,UNC45A
6.91192,5.9784,6.09046,6.29374,CASP5
3.58275,3.60088,3.49711,3.46444,FGF12
6.08697,5.48174,7.2845,4.78633,GUCA2B
4.75521,4.64052,4.36517,4.45093,TCP10
6.52806,6.22635,6.63552,6.23054,CA7
4.98013,4.98582,5.14605,5.08159,PRKG2
6.17278,6.1837,6.19241,6.57003,GLRX3
11.5047,11.7672,10.864,10.2149,ATP5G3
11.805,11.9075,11.0048,10.809,ATP5G3
6.50112,6.38698,6.53087,6.89666,LAIR2
5.6334,5.65349,5.66049,5.61434,BDKRB1
6.08404,6.2844,5.76021,6.21065,CNPPD1
8.7271,8.91612,9.21074,8.55262,ZNF189
4.14675,4.30344,4.1874,4.07497,GNAT1
7.91671,8.047,7.20453,7.57881,POLR1C
4.00091,3.81473,3.99301,4.02476,CHRNB4
4.46403,4.11358,5.50629,4.18754,LAMC2
4.63052,4.57272,4.36892,4.47368,DGKE
5.58817,6.33123,5.18273,6.16339,SLC6A4
3.97301,3.89578,3.77307,3.54372,TROVE2
4.63192,4.54412,4.46839,4.40317,ATP2A3
6.01824,5.74337,6.31683,5.16744,ATP2A3
3.51305,3.35126,3.43622,3.2017,C6orf10
6.97657,6.73234,7.14479,6.5043,MIR6132///ST7-OT3///ST7
10.3847,10.0769,9.85724,9.41246,GIPC1
4.29254,4.24622,3.96834,4.02843,IL1RL1
5.51407,5.42389,5.4975,5.15946,KCNJ9
5.2593,5.26134,4.92287,4.90207,SLC7A11
5.13602,6.38728,5.50429,8.43202,DEFA5
4.21275,4.25193,4.42012,4.11683,CDKN2B
5.88834,5.63065,5.48773,5.25992,CRYGC
6.07704,6.01217,5.97806,6.11409,CRYGD
4.53327,4.64753,4.19437,4.48929,CCL1
3.60335,3.59835,3.54632,3.94545,MAGEB1
5.92677,5.79542,5.79244,5.44744,NFKB2
4.90178,4.94584,5.15942,5.03125,TNFRSF9
6.40936,6.10017,6.11272,5.91808,PFKFB1
3.73034,3.38598,3.71636,3.53363,IL4
3.63798,3.81046,3.61339,3.98064,IL4
9.33268,10.1078,9.34667,10.1993,SYK
8.79675,8.85869,8.4831,8.9569,EXOSC10
6.39091,6.68478,7.07982,6.7131,AQP1
9.91903,9.25091,9.26449,9.28369,P4HA1
4.20312,4.02422,4.38647,3.92566,ADH6
6.35694,6.39304,7.10538,6.54122,LOC101930388///LOC101928143///NUMB
4.07385,4.16405,3.79488,4.00016,ATP4B
7.03818,6.46943,6.9949,6.63654,FAM107A
3.34346,3.31946,3.29025,3.40607,LOC100996542///GRM7
8.26454,8.32796,7.92618,8.77124,CD46
3.75137,3.74595,3.87199,3.84368,MPL
9.11723,8.81387,9.12053,8.69157,MSL3
4.63157,4.83759,4.89305,4.60192,ATP5G2
4.77729,4.5767,4.48613,4.48745,OPRK1
5.18876,5.42805,5.24394,4.9476,TBXA2R
6.88037,6.7477,6.50755,6.36082,TBXA2R
7.48339,7.40914,6.73885,7.74458,DGKZ
4.22771,3.93825,3.90141,4.48969,RYR2
4.1675,6.25874,5.50647,4.86744,PITX2
8.13256,7.76462,8.28182,8.73013,ZMYM3
5.3795,5.61758,5.50469,5.24947,SLC28A1
4.02751,3.7343,3.66446,3.60362,ABCB8///ASIC3
5.13664,5.21883,5.14197,4.99044,DGKQ
8.37405,7.98516,8.51767,9.58844,OGT
8.53896,8.30683,8.40456,9.74442,OGT
5.13953,4.75717,6.20015,4.62798,MR1
5.26415,5.45063,4.96723,5.08854,MR1
6.44682,6.34573,6.26475,6.28793,SLC13A2
5.94467,5.62492,5.6541,5.75704,CHRNA6
4.02999,3.81908,3.97639,3.94125,ROS1
4.90124,4.66561,4.50591,4.84104,SHOX
4.91072,5.10105,7.33778,5.31678,THEMIS2
3.85945,3.88642,3.59933,3.685,EFCAB2
11.6461,11.4998,11.0787,11.5284,ATP5L
8.07596,9.0124,10.2455,8.76039,GADD45B
3.54251,3.65589,3.56726,3.65486,GOLGA6A
5.14047,4.99081,4.99452,5.14902,OXT
4.20391,4.82057,4.5362,4.27794,HTR4
8.0215,7.75,7.79111,7.5119,HTR4
3.93957,3.83888,3.69807,3.5646,MAGEB3
3.28905,3.22929,3.19566,3.54549,MAGEB4
3.99021,3.93023,3.78308,3.92674,MAGEB4
6.28507,6.15245,6.11009,6.0058,PIN1P1
3.18551,3.16311,3.29294,3.15011,ABCD2
3.36325,3.37817,3.2993,3.28489,LPA
10.528,10.514,11.2905,10.5797,RPL36AL
5.03423,5.00726,5.26312,5.01336,SHH
4.12987,4.13697,3.85263,4.1675,CRYGA
3.30828,3.40766,3.23705,3.41491,
3.95469,3.96564,4.00223,4.11242,ADRA1B
5.32861,5.10443,4.56329,5.26825,CENPI
4.42962,4.53755,4.31723,4.30748,ARID1A
4.35319,4.23628,4.13378,4.31841,HCN2
6.22008,6.26397,6.08261,5.86381,ABCG4
3.8365,3.81784,4.02547,3.70221,SYNJ1
6.20398,6.38455,7.31289,6.16727,BMP1
3.33416,3.46412,3.3446,3.10801,SLCO4C1
3.86738,3.93397,3.85446,3.99423,ADAM18
6.93085,7.14671,6.35957,7.81371,XRCC2
3.64583,3.7374,3.40928,3.49034,MMP20
5.57189,5.2601,5.21134,4.93069,KCNC3
8.64375,7.14467,8.27346,5.9478,SULT1B1
5.86008,5.74465,5.6481,5.89771,TMPRSS11D
3.53679,3.51055,3.43281,3.59012,SLC4A7
8.41397,8.47617,8.03608,8.68285,SLC4A7
4.662,4.86376,5.07103,4.53389,ZNF117
7.31755,7.74972,7.55158,7.6823,ARHGAP12
3.59585,3.75297,3.4564,4.53213,ASCL2
5.82714,5.89468,5.5703,5.40169,CYP1A2
5.76686,5.6051,5.4661,5.58371,CYP1A2
4.39495,4.31406,4.66661,3.94545,ADGRE2
4.23677,4.40765,3.78267,4.18167,HIST1H2BL
5.25222,5.18363,5.00838,5.31896,WNT8B
5.22813,5.19418,5.11731,5.23209,CAMK2A
8.58707,8.53503,8.77545,8.70743,CUL1
4.17153,4.03175,3.98382,3.96604,GAS8-AS1
8.09005,8.50625,8.73388,7.8622,TANK
4.39356,4.38929,4.04041,4.19062,DDX3X
9.01957,9.23181,9.0696,8.7544,BCS1L
3.73985,3.78086,3.71515,3.49342,HCRTR1
6.51913,6.42456,6.34064,7.25909,CASK
7.34199,7.71585,7.92794,8.58511,PEMT
7.76178,7.59325,7.72639,7.17229,ABCF2
4.28304,4.63709,4.37702,4.48835,ABCF2
7.63494,6.99764,7.05629,8.57196,RPGR
8.56429,8.81072,8.452,9.59453,CBFA2T2
3.56707,3.62911,3.40127,3.47591,SLC7A2
6.07065,6.3002,6.26735,5.64944,TFCP2
9.30597,8.9342,8.6554,8.9383,WBSCR22
6.41783,6.65379,6.55156,5.92303,ARHGEF2
6.81595,6.99476,7.38181,6.56403,CREM
6.46423,6.79119,6.67122,7.50372,NBR2
4.13317,4.31091,4.06627,4.14764,MUSK
4.36612,4.15984,4.08787,4.33945,MUSK
6.87442,6.81011,6.8818,6.64035,PDCD1
4.21404,4.20941,3.88086,3.96516,KCNH1
4.24963,4.09061,3.91973,3.96507,SERPINI2
4.41789,4.82643,4.50644,4.77367,WSCD2
3.35404,3.36029,3.12122,3.29905,TMPRSS15
5.3111,5.46141,5.04515,5.31013,FZD9
4.86307,4.85616,4.89797,4.41329,NTN3
6.18824,6.47789,5.9498,5.90293,TNFRSF13B
4.83538,5.11316,4.46839,4.55558,HCRT
8.30058,7.98249,8.7537,8.00382,TNFRSF1A
6.12432,5.98966,5.51848,5.79948,FOXH1
4.48662,4.58238,4.39053,4.62798,CHD1L
5.1495,5.03878,4.68661,4.59258,CDY1B///CDY2B///CDY2A///CDY1
3.45007,3.46616,3.54354,3.36517,CDY1
5.3214,5.28948,5.10556,4.74422,DRP2
4.69559,4.98566,4.73278,4.31849,KRT37
6.4764,6.45202,6.27712,6.19526,PTGER1
4.41498,4.28899,4.84593,4.12207,GPR171
4.23902,4.31992,4.15131,3.93886,CMKLR1
4.63061,4.52611,4.07928,4.27935,FOXD2
7.18679,7.47236,7.29381,6.40233,DR1
5.28842,7.1598,7.33435,5.77944,BLNK
4.38566,4.24187,4.55371,4.44329,ACOX1
9.83715,9.60073,9.89793,9.97327,TNPO1
5.26495,5.18856,5.2388,5.15593,FOXG1
4.09584,4.09386,3.91484,4.02429,MOBP
4.13317,3.93083,4.10553,4.12196,DMD
3.75662,3.79275,3.72723,3.65844,SH3PXD2A
4.74305,4.896,4.13716,4.20063,TBX1
5.22304,5.28141,5.09213,5.26533,GAGE3
3.34435,3.45408,3.38029,3.41678,ADAM2
3.69938,3.79048,3.58416,3.5053,ADAM21
4.14161,4.0939,3.85108,4.41129,SSX3
7.6802,7.64489,7.78768,7.77302,LOC100996792///MAP2K3
11.2006,11.5319,10.9252,11.0552,PDIA6
5.54113,5.51684,5.67243,5.31249,KRT83
5.4989,5.29106,5.26399,5.13697,KRT85
5.79569,5.67086,5.71141,5.64199,BEST1
4.13714,3.98525,4.02997,4.12241,RFX4
4.63186,4.7008,4.30827,4.39612,NPHS1
3.30977,3.34759,3.16252,3.31812,FCAR
5.71151,5.45238,5.10753,4.78747,ARTN
5.65173,5.23871,5.15758,5.2665,ONECUT2
5.95603,5.5416,5.1989,5.007,NCF4
3.64091,3.43195,3.78268,3.5848,SOX30
4.452,4.48767,4.24282,4.06952,PAX3
4.61993,4.31323,4.3851,4.42807,PAX3
6.89046,6.35125,6.36661,6.41727,CXCR3
4.81205,5.02377,4.81912,4.72601,KIF25
5.02678,4.77567,4.75699,4.69673,FOXN1
6.36267,6.28961,6.2083,6.23978,TBX6
6.25721,6.25275,6.16666,6.32396,CRYBB3
5.98801,6.04933,5.78819,5.61054,CASP8
5.06846,5.2047,4.8888,4.90207,INHBC
6.92972,6.47719,5.06659,5.68782,INHBC
4.75694,4.7695,4.47514,4.44419,TBX10
5.77611,5.74884,5.52409,5.63664,ALX3
4.49134,4.89427,7.40795,4.64945,ENTPD1
5.60116,5.60438,5.68069,5.58203,ACAN
5.14568,5.1785,4.7418,4.12018,CACNB4
5.15402,4.98655,4.84384,5.28694,POU3F4
5.52617,5.22701,5.12129,5.52774,IGSF1
3.18549,3.21091,3.17012,3.31518,FUT9
5.49977,5.7061,6.06502,5.73616,LILRB2
4.19886,5.42109,4.32582,6.49897,LINC01558
6.94274,6.97899,6.89952,7.11131,ZFHX2
8.06106,8.70308,7.84682,8.33428,NCOA3
4.7624,4.73287,4.97542,4.92377,C22orf24
4.30267,4.47044,4.82745,5.17666,MAGI2
3.42544,3.41914,3.75748,3.53361,NLGN4Y
4.44217,4.53755,4.64735,4.28767,GAS7
5.60113,5.98487,7.10718,6.90759,NINL
3.35614,3.39682,3.36243,3.48641,USH2A
9.94608,10.6063,10.6481,9.856,SEC13
6.1697,6.03981,5.76447,6.09322,ALOXE3
4.80719,4.74553,4.89025,4.86655,PRKAA2
4.48159,4.19613,4.21011,4.05814,LCE2B
4.46717,4.40934,4.45209,5.17736,SOGA1
3.37156,3.326,3.35509,3.85474,BAGE
8.62288,8.05699,8.88552,9.10106,RBCK1
8.00244,8.98356,10.4829,8.78732,SERPINH1
6.24094,6.23637,5.95702,5.88408,CRYGB
5.59032,5.35073,5.1449,5.19459,KRT38
9.06842,8.96448,8.85007,8.50861,PKP2
5.95544,5.84343,5.74386,6.18802,CYP2A7
6.99664,7.48244,8.976,6.96437,CEP170P1///CEP170
4.8646,4.86645,4.91652,4.45826,LOR
12.23,12.116,11.7612,11.6583,HINT1
6.63445,6.27493,6.20387,6.33186,BTBD2
3.33096,3.21375,4.13595,3.35732,KLRC3
5.04584,4.42633,4.39584,4.49646,SPAST
3.59522,3.48383,3.37261,3.52211,POU4F2
5.1194,5.04285,4.8354,5.12419,ESRRB
8.05913,8.68413,8.89963,9.04136,MUTYH
3.53476,3.62911,3.50949,3.53902,ATF7IP
3.91282,3.78227,3.82819,5.08726,CDH9
9.47298,9.71611,9.35669,10.366,
3.76256,3.49214,3.52831,3.54964,
6.98295,6.37753,6.7953,6.58735,DLG3
5.85414,5.73633,5.3284,5.06993,PSG9
5.34206,5.50605,5.16766,5.50301,LAX1
5.89855,6.16259,4.88435,5.74013,RNF125
4.38279,4.52194,4.19213,4.25364,TNP2
3.07643,3.08342,3.07305,3.21236,
9.95773,10.328,10.0878,9.22423,NCKAP1
3.6677,3.56039,3.6677,3.86032,GAGE12D///GAGE8///GAGE12F///GAGE2A///GAGE12H///GAGE12E///GAGE12B///GAGE12C///GAGE2D///GAGE12J///GAGE12G///GAGE13///GAGE2B///GAGE2E///GAGE12I///GAGE7///GAGE6///GAGE5///GAGE4///GAGE3///GAGE2C///GAGE1
5.80591,5.55025,5.59124,5.48599,NUP62
5.6228,5.52981,5.42032,5.50938,TPSAB1
5.61265,5.55025,5.3312,5.64978,NR6A1
4.55846,4.70999,4.60301,4.6337,
3.38109,3.23498,3.18813,3.13948,
4.74173,4.76262,4.34123,4.7047,CABP2
5.13535,5.73791,4.14943,5.22153,POLQ
6.38097,6.20094,6.0395,6.28143,DOK4
5.78194,5.71732,5.84651,5.46223,
6.81017,6.96832,6.90753,6.96852,PPP2R3A
3.18178,3.17704,3.15049,3.78195,
4.6232,3.97247,4.03001,3.93742,PRO2949
7.41822,7.54897,7.28638,7.35707,PRB1
4.53357,4.33604,6.33496,4.41455,ZNF304
4.30237,3.94887,4.2067,4.01835,RASSF8
4.44328,4.24943,4.32082,4.22718,
4.49827,4.4796,4.30073,4.46235,
4.18209,4.1275,4.24873,4.17028,ZFP2
5.55611,5.14079,4.80703,5.32377,
3.6839,3.49082,3.63187,3.73708,TSNAX-DISC1///DISC1
10.3281,9.88499,10.8584,10.7476,NCOR2
9.26003,8.63827,10.5765,8.47772,METTL7A
4.58287,4.47517,4.17432,4.49759,LPAL2
6.18441,6.06832,5.59048,5.23935,S100A5
4.26203,4.33416,4.25488,4.23717,HIPK3
6.58361,6.53152,7.35866,6.27575,FAM214B
4.29298,3.94774,3.91386,3.70139,CDKL1
6.4079,6.27688,6.37002,6.02029,EGR4
3.76256,3.57138,4.0048,3.5848,EGR4
8.69612,8.47145,8.79181,8.70114,PQBP1
5.95993,5.9895,5.92476,5.92658,CSH2///CSH1
6.96156,6.76024,6.68987,6.9503,SLC5A2
4.53034,4.56151,4.51128,4.31055,PRMT8
4.51803,4.51448,4.59757,4.17416,CYP3A43
4.73406,4.62503,4.77882,4.64097,ATG10
3.28992,3.36701,3.01461,3.20153,MGC4859
4.1187,4.48438,4.29525,4.47142,CACNB2
3.84464,4.08678,4.17555,3.64597,SP140
5.25218,5.40557,4.96336,5.3219,REG1CP
3.993,3.83177,3.60141,3.73824,
3.78959,3.54571,3.45995,3.54654,CYLC2
3.39058,3.19849,3.50349,3.23229,ZNF711
6.25622,7.10009,7.24981,6.08669,PSEN1
14.1886,14.3059,14.1207,14.0929,HUWE1
5.69275,5.56777,5.56055,5.82037,ARSD
7.91534,8.52312,8.78711,8.43204,RBPJ
5.20761,5.32227,5.05391,5.40904,CYP2R1
5.99743,5.59233,5.53052,5.48825,KRT33B
5.90244,5.89004,5.41262,4.96656,SORBS3
4.57404,4.48387,4.74784,4.37053,DPP6
4.75151,5.13472,5.24233,5.51464,LRRC1
8.19062,9.27132,8.71055,7.65193,RAB1A
5.64055,5.33128,5.15294,5.40494,OPRD1
3.06445,3.26301,3.06651,3.13341,EPB41
3.81098,3.6851,3.66068,3.55473,CCR2
5.1556,5.06219,5.46842,5.16701,KLRD1
4.3223,4.61179,4.44998,4.13215,KLRD1
4.24608,4.09289,4.16527,4.10863,LRP2BP
3.51461,3.8746,3.76907,4.34104,ATXN2L
4.42536,4.62147,4.3039,4.56611,ARMCX4
4.16435,3.95831,4.07141,4.27603,AKAP5
8.57967,8.82966,9.07317,8.95111,RNF10
3.30052,3.17695,3.03567,3.23817,CRISP3
4.25675,4.18751,4.18363,4.16104,CSN3
3.82943,3.7013,3.56252,3.90896,FCN2
8.78237,8.9023,9.51481,9.113,PSMD9
9.14114,10.1655,8.26224,10.0425,PROS1
9.77595,9.67518,10.2767,10.167,ATP6AP1
3.50461,3.45973,3.49285,3.41099,F13B
5.20725,4.92887,5.13806,4.712,KRT12
11.1587,11.0336,10.4782,10.6758,GORASP2
6.94181,6.30499,6.85092,6.92536,FDXR
5.94302,6.44166,5.75667,8.45027,DEFA6
3.36137,3.16124,3.0262,3.1141,PF4V1
4.19916,4.2321,4.26845,4.29962,LALBA
3.92751,3.90591,3.90392,3.78587,IFNW1
3.54281,3.61508,3.66393,3.72466,HTR7
4.90069,4.76326,6.16823,5.33903,ABCB4
4.38785,4.2633,4.22695,3.94299,ADH1A
7.55254,8.27024,7.56016,7.66578,PTK2
4.02751,4.13125,4.03646,4.10101,FGFR1
5.331,5.46615,5.01768,4.96559,AIF1
4.74908,4.90563,4.92348,4.287,MAZ
5.02703,4.81698,4.75024,4.82252,GHRHR
9.26781,9.49198,9.8375,7.55678,ID3
7.24981,7.46223,7.06811,6.78433,SNCA
9.65125,9.07221,7.10322,8.8879,CENPF
5.6138,6.26261,5.63854,5.69821,BNIP1
9.60947,9.71605,9.41346,9.37002,PPP1R8
8.49841,8.73896,8.6422,8.88188,DHPS
5.01478,4.92622,4.54499,4.91459,BAIAP2
4.73604,4.69441,4.87542,4.71295,HLCS
5.73249,5.65431,5.49944,5.72718,FBLN1
5.14987,4.96543,5.0005,5.13462,FBLN1
7.52787,7.07458,8.50099,6.92294,RBPMS
4.55617,4.3135,4.54361,4.48835,RBPMS
4.74504,4.88742,4.85219,4.7904,PBXIP1
6.5576,7.10401,7.21006,7.39258,TMEM8B
4.72902,4.18456,3.9938,3.86169,CD160
4.78052,4.53499,4.53119,4.54512,SPIN2A
8.22693,8.47796,8.24984,8.23027,MIR6866///CASC3
10.2055,10.3315,10.6324,10.0988,CYB5A
5.51142,5.53661,5.13156,5.07776,IL13
6.83199,6.11563,6.57497,6.29901,ANAPC10
3.43779,3.23882,2.96813,3.25841,POU1F1
8.38907,9.94095,7.92239,6.62765,MUC1
5.85294,5.94273,5.72409,5.85812,AVP
3.43077,3.6507,3.3831,3.63719,IL2
9.94016,10.489,7.84667,6.9617,CXCL3
4.679,4.74218,4.56493,4.42736,INSR
3.56281,3.21452,3.20689,3.08266,CXCL5
6.60013,6.42073,6.21114,6.21698,SNCB
3.69755,3.55122,3.65397,3.59641,GYPE
6.34479,5.52885,5.67282,5.86692,CLCC1
7.97521,8.09185,7.35854,7.97839,LOC150776///SMPD4
3.9569,4.08185,4.8529,3.77209,LILRA2
4.66163,4.69525,4.37141,4.18573,PKLR
4.34135,4.21567,3.9892,4.14937,CHRNB3
4.13293,3.74294,3.67218,3.8606,NCR1
5.8438,6.24722,8.3992,6.13069,CCL22
5.88272,5.80505,5.69047,5.90773,UPK2
5.05206,5.03325,4.88294,5.11391,ADPRH
3.30814,3.36095,3.27716,3.39798,SCN7A
4.86521,5.04963,4.84298,4.6813,BMP8B
4.77133,4.70307,5.039,4.58215,BMP8A
3.19511,3.17547,3.09527,3.015,PAX4
6.55423,6.24157,6.46288,6.53172,CHRNA2
3.12422,3.22555,3.099,3.33423,CACNA1G
3.7832,3.63229,3.42201,3.34498,AKAP9
7.98856,7.92184,7.85207,7.74581,MIR6132///ST7-OT3///ST7
4.20391,4.2631,4.12646,3.95389,LILRA1
5.09219,5.05399,4.936,4.84751,SEZ6L
3.95003,3.66859,3.6168,4.10656,CFHR4
3.49641,3.37719,3.55571,3.4881,DKK3
7.23503,7.06216,8.64339,7.92682,FLNC
7.86029,7.29267,7.5587,7.4707,NVL
5.00423,5.16263,4.97944,4.6306,KRT76
3.41947,3.27699,3.26373,3.31339,
5.51915,5.48946,5.13615,4.96084,ADAM11
3.33941,3.38509,3.44306,3.43704,
5.8031,5.63784,5.54263,5.59337,
4.87617,4.74601,4.62932,4.48835,TFR2
